0.000000,0.000000,0.000000,-0.355465,0.006369,0.008187,0.934632,1581621300744
0.000000,0.000000,0.000000,-0.341664,0.005807,0.009109,0.939760,1581621300750
0.000000,0.000000,0.000000,-0.341594,0.005683,0.009078,0.939787,1581621300751
0.000011,-0.000077,-0.000149,-0.354804,0.006187,0.008100,0.934885,1581621300756
0.000011,-0.000113,-0.000218,-0.354774,0.006181,0.008106,0.934897,1581621300761
0.000013,-0.000148,-0.000282,-0.354765,0.006166,0.008102,0.934900,1581621300767
0.000015,-0.000186,-0.000356,-0.354777,0.006162,0.008102,0.934896,1581621300771
0.000019,-0.000221,-0.000428,-0.354817,0.006145,0.008112,0.934881,1581621300776
0.000022,-0.000264,-0.000514,-0.354879,0.006161,0.008103,0.934857,1581621300781
0.000026,-0.000313,-0.000609,-0.354956,0.006164,0.008098,0.934828,1581621300786
0.000048,-0.000515,-0.000064,-0.356402,0.006208,0.008094,0.934277,1581621300792
0.000057,-0.000581,-0.000129,-0.356519,0.006225,0.008096,0.934232,1581621300796
0.000068,-0.000651,-0.000202,-0.356636,0.006245,0.008090,0.934187,1581621300801
0.000080,-0.000726,-0.000285,-0.356770,0.006263,0.008091,0.934136,1581621300806
0.000096,-0.000785,-0.000349,-0.356897,0.006270,0.008084,0.934088,1581621300811
0.000113,-0.000853,-0.000434,-0.357035,0.006290,0.008092,0.934035,1581621300816
0.000132,-0.000921,-0.000522,-0.357169,0.006286,0.008082,0.933984,1581621300821
0.000025,-0.000311,-0.000059,-0.353600,0.005627,0.009670,0.935330,1581621300826
0.000035,-0.000320,-0.000079,-0.353731,0.005622,0.009661,0.935280,1581621300832
0.000047,-0.000324,-0.000095,-0.353843,0.005622,0.009651,0.935238,1581621300837
0.000044,-0.000302,-0.000082,-0.353954,0.005604,0.009635,0.935197,1581621300842
0.000048,-0.000283,-0.000079,-0.354036,0.005592,0.009635,0.935166,1581621300847
0.000052,-0.000258,-0.000072,-0.354106,0.005562,0.009635,0.935139,1581621300852
0.000000,-0.000025,0.000225,-0.351073,0.005420,0.009955,0.936279,1581621300856
-0.000011,0.000045,0.000295,-0.351096,0.005416,0.009956,0.936271,1581621300861
-0.000026,0.000125,0.000378,-0.351108,0.005417,0.009961,0.936266,1581621300867
-0.000046,0.000217,0.000473,-0.351097,0.005413,0.009961,0.936271,1581621300871
-0.000068,0.000321,0.000580,-0.351057,0.005411,0.009969,0.936285,1581621300877
-0.000093,0.000436,0.000702,-0.351002,0.005423,0.009978,0.936306,1581621300882
-0.000114,0.000561,0.000832,-0.350926,0.005425,0.009985,0.936334,1581621300887
-0.000094,0.000494,0.000350,-0.353919,0.005597,0.009693,0.935209,1581621300892
-0.000113,0.000623,0.000437,-0.353812,0.005613,0.009699,0.935249,1581621300897
-0.000121,0.000743,0.000515,-0.353686,0.005637,0.009700,0.935297,1581621300902
-0.000133,0.000882,0.000609,-0.353559,0.005635,0.009709,0.935345,1581621300907
-0.000144,0.001027,0.000707,-0.353426,0.005633,0.009715,0.935395,1581621300912
-0.000148,0.001171,0.000800,-0.353288,0.005622,0.009719,0.935447,1581621300917
-0.000151,0.001321,0.000898,-0.353153,0.005621,0.009712,0.935498,1581621300921
0.000063,0.000475,0.000338,-0.355477,0.005949,0.008810,0.934625,1581621300926
0.000086,0.000565,0.000385,-0.355354,0.005950,0.008808,0.934671,1581621300931
0.000104,0.000636,0.000414,-0.355242,0.005922,0.008808,0.934714,1581621300936
0.000129,0.000716,0.000448,-0.355152,0.005916,0.008798,0.934749,1581621300942
0.000156,0.000793,0.000479,-0.355070,0.005901,0.008803,0.934780,1581621300947
0.000174,0.000847,0.000491,-0.355005,0.005900,0.008779,0.934805,1581621300952
0.000103,0.000109,0.000014,-0.356457,0.005827,0.009038,0.934250,1581621300957
0.000112,0.000113,-0.000024,-0.356430,0.005816,0.009041,0.934260,1581621300962
0.000112,0.000096,-0.000076,-0.356444,0.005821,0.009029,0.934255,1581621300967
0.000115,0.000084,-0.000131,-0.356463,0.005823,0.009021,0.934248,1581621300972
0.000114,0.000065,-0.000194,-0.356503,0.005832,0.009021,0.934233,1581621300977
0.000112,0.000045,-0.000259,-0.356555,0.005841,0.009015,0.934213,1581621300982
0.000107,0.000019,-0.000335,-0.356632,0.005862,0.009012,0.934183,1581621300987
-0.000094,-0.000332,-0.000339,-0.356302,0.005645,0.009630,0.934304,1581621300991
-0.000113,-0.000369,-0.000423,-0.356402,0.005665,0.009641,0.934266,1581621300997
-0.000137,-0.000413,-0.000513,-0.356512,0.005666,0.009643,0.934224,1581621301002
-0.000162,-0.000458,-0.000606,-0.356623,0.005681,0.009650,0.934181,1581621301007
-0.000183,-0.000491,-0.000678,-0.356742,0.005668,0.009651,0.934136,1581621301011
-0.000206,-0.000528,-0.000763,-0.356860,0.005668,0.009658,0.934091,1581621301017
-0.000229,-0.000562,-0.000849,-0.356971,0.005649,0.009664,0.934048,1581621301022
-0.000094,-0.000294,-0.000376,-0.355858,0.005780,0.009321,0.934476,1581621301027
-0.000104,-0.000293,-0.000423,-0.355949,0.005767,0.009325,0.934441,1581621301032
-0.000113,-0.000286,-0.000472,-0.356040,0.005749,0.009320,0.934406,1581621301037
-0.000122,-0.000275,-0.000524,-0.356108,0.005749,0.009323,0.934381,1581621301042
-0.000133,-0.000243,-0.000542,-0.356168,0.005734,0.009317,0.934358,1581621301047
-0.000143,-0.000211,-0.000571,-0.356216,0.005737,0.009313,0.934340,1581621301052
0.000010,-0.000026,0.000007,-0.355109,0.005877,0.008961,0.934764,1581621301057
0.000012,0.000047,0.000047,-0.355119,0.005881,0.008965,0.934760,1581621301062
0.000014,0.000124,0.000089,-0.355105,0.005878,0.008963,0.934765,1581621301067
0.000016,0.000211,0.000138,-0.355078,0.005886,0.008962,0.934775,1581621301072
0.000018,0.000309,0.000195,-0.355040,0.005888,0.008974,0.934790,1581621301077
0.000021,0.000416,0.000259,-0.354982,0.005895,0.008973,0.934811,1581621301082
0.000023,0.000531,0.000329,-0.354909,0.005891,0.008974,0.934839,1581621301087
0.000031,0.000383,0.000283,-0.355255,0.005906,0.008963,0.934708,1581621301092
0.000035,0.000485,0.000357,-0.355155,0.005903,0.008969,0.934746,1581621301097
0.000038,0.000596,0.000438,-0.355056,0.005911,0.008961,0.934783,1581621301102
0.000054,0.000681,0.000479,-0.354951,0.005905,0.008955,0.934823,1581621301107
0.000062,0.000795,0.000553,-0.354859,0.005905,0.008951,0.934858,1581621301112
0.000072,0.000916,0.000629,-0.354747,0.005900,0.008940,0.934901,1581621301117
0.000079,0.001028,0.000692,-0.354655,0.005895,0.008934,0.934936,1581621301122
0.000076,0.000311,0.000313,-0.355247,0.005854,0.008946,0.934712,1581621301127
0.000085,0.000369,0.000349,-0.355170,0.005845,0.008937,0.934741,1581621301131
0.000088,0.000422,0.000375,-0.355091,0.005829,0.008934,0.934771,1581621301137
0.000093,0.000479,0.000401,-0.355028,0.005823,0.008933,0.934795,1581621301142
0.000097,0.000537,0.000424,-0.354973,0.005817,0.008928,0.934816,1581621301147
0.000097,0.000589,0.000434,-0.354933,0.005810,0.008932,0.934831,1581621301152
-0.000009,-0.000123,0.000039,-0.355482,0.005781,0.009112,0.934621,1581621301157
-0.000021,-0.000132,0.000013,-0.355485,0.005785,0.009117,0.934620,1581621301162
-0.000034,-0.000143,-0.000018,-0.355493,0.005796,0.009117,0.934616,1581621301167
-0.000039,-0.000157,-0.000053,-0.355521,0.005805,0.009117,0.934606,1581621301172
-0.000050,-0.000175,-0.000094,-0.355552,0.005815,0.009116,0.934594,1581621301177
-0.000062,-0.000197,-0.000138,-0.355605,0.005836,0.009124,0.934574,1581621301182
