0.000000,0.000000,0.000000,-0.349960,-0.008250,0.003946,0.936720,1581620672719
0.000000,0.000000,0.000000,-0.353679,-0.007434,0.001850,0.935336,1581620672725
-0.000018,0.000101,0.000030,-0.349997,-0.008163,0.003965,0.936707,1581620672727
-0.000024,0.000140,0.000041,-0.349949,-0.008178,0.003966,0.936725,1581620672732
-0.000043,0.000194,0.000055,-0.349876,-0.008185,0.003965,0.936752,1581620672737
-0.000059,0.000248,0.000071,-0.349794,-0.008194,0.003961,0.936782,1581620672743
-0.000078,0.000310,0.000090,-0.349700,-0.008203,0.003969,0.936818,1581620672747
-0.000095,0.000373,0.000103,-0.349596,-0.008202,0.003971,0.936856,1581620672752
-0.000115,0.000444,0.000119,-0.349489,-0.008185,0.003979,0.936896,1581620672757
-0.000137,0.000519,0.000132,-0.349391,-0.008187,0.003989,0.936933,1581620672762
-0.000035,0.000063,-0.000333,-0.349013,-0.008232,0.004215,0.937072,1581620672767
-0.000040,0.000096,-0.000367,-0.348933,-0.008227,0.004229,0.937102,1581620672772
-0.000044,0.000127,-0.000402,-0.348867,-0.008204,0.004231,0.937127,1581620672778
-0.000040,0.000150,-0.000438,-0.348808,-0.008209,0.004222,0.937149,1581620672783
-0.000036,0.000172,-0.000484,-0.348791,-0.008193,0.004228,0.937155,1581620672787
-0.000028,0.000191,-0.000537,-0.348780,-0.008208,0.004224,0.937159,1581620672792
0.000061,-0.000117,0.000078,-0.342711,-0.008034,0.003552,0.939400,1581620672797
0.000086,-0.000133,0.000090,-0.342750,-0.008063,0.003540,0.939385,1581620672802
0.000114,-0.000153,0.000091,-0.342806,-0.008080,0.003540,0.939365,1581620672807
0.000145,-0.000177,0.000091,-0.342872,-0.008096,0.003536,0.939340,1581620672812
0.000170,-0.000204,0.000089,-0.342959,-0.008110,0.003523,0.939309,1581620672817
0.000200,-0.000235,0.000085,-0.343057,-0.008125,0.003515,0.939273,1581620672822
0.000231,-0.000269,0.000079,-0.343156,-0.008146,0.003502,0.939237,1581620672827
0.000028,-0.000104,-0.000031,-0.343737,-0.008636,0.004904,0.939014,1581620672832
0.000023,-0.000115,-0.000040,-0.343852,-0.008637,0.004907,0.938971,1581620672837
0.000016,-0.000126,-0.000047,-0.343960,-0.008629,0.004901,0.938932,1581620672842
0.000002,-0.000105,-0.000038,-0.344070,-0.008610,0.004902,0.938892,1581620672847
-0.000013,-0.000098,-0.000033,-0.344158,-0.008581,0.004895,0.938860,1581620672852
-0.000033,-0.000088,-0.000025,-0.344244,-0.008557,0.004899,0.938829,1581620672858
-0.000047,-0.000075,-0.000010,-0.344322,-0.008518,0.004887,0.938800,1581620672862
-0.000149,-0.000010,0.000153,-0.343864,-0.008670,0.005421,0.938964,1581620672867
-0.000176,0.000032,0.000197,-0.343900,-0.008653,0.005419,0.938951,1581620672872
-0.000191,0.000088,0.000255,-0.343930,-0.008639,0.005419,0.938940,1581620672878
-0.000212,0.000147,0.000315,-0.343941,-0.008635,0.005419,0.938936,1581620672882
-0.000232,0.000212,0.000382,-0.343938,-0.008650,0.005435,0.938937,1581620672887
-0.000251,0.000278,0.000451,-0.343933,-0.008657,0.005437,0.938939,1581620672892
-0.000269,0.000354,0.000529,-0.343909,-0.008686,0.005431,0.938947,1581620672897
-0.000022,0.000404,0.000540,-0.344334,-0.008319,0.004331,0.938800,1581620672902
-0.000014,0.000502,0.000630,-0.344303,-0.008345,0.004334,0.938811,1581620672907
-0.000014,0.000596,0.000721,-0.344268,-0.008373,0.004344,0.938824,1581620672912
-0.000009,0.000699,0.000823,-0.344225,-0.008391,0.004330,0.938840,1581620672917
-0.000004,0.000807,0.000931,-0.344180,-0.008403,0.004335,0.938856,1581620672922
-0.000003,0.000915,0.001044,-0.344126,-0.008405,0.004333,0.938876,1581620672927
0.000009,0.000327,0.000568,-0.346137,-0.008328,0.004246,0.938137,1581620672932
0.000008,0.000398,0.000650,-0.346070,-0.008322,0.004248,0.938162,1581620672938
0.000008,0.000472,0.000732,-0.346003,-0.008314,0.004249,0.938187,1581620672943
0.000006,0.000552,0.000821,-0.345932,-0.008299,0.004248,0.938213,1581620672948
0.000002,0.000635,0.000916,-0.345857,-0.008275,0.004252,0.938241,1581620672953
0.000002,0.000717,0.001004,-0.345781,-0.008251,0.004247,0.938269,1581620672958
0.000001,0.000806,0.001098,-0.345714,-0.008232,0.004243,0.938294,1581620672963
-0.000058,0.000200,0.000457,-0.347411,-0.008280,0.004478,0.937666,1581620672968
-0.000051,0.000241,0.000477,-0.347344,-0.008275,0.004486,0.937691,1581620672973
-0.000049,0.000288,0.000503,-0.347288,-0.008272,0.004479,0.937711,1581620672978
-0.000044,0.000336,0.000526,-0.347238,-0.008274,0.004473,0.937730,1581620672982
-0.000042,0.000377,0.000546,-0.347201,-0.008281,0.004463,0.937744,1581620672987
-0.000037,0.000422,0.000563,-0.347170,-0.008298,0.004464,0.937755,1581620672992
0.000060,-0.000038,0.000010,-0.348592,-0.008213,0.004213,0.937229,1581620672997
0.000064,-0.000038,-0.000026,-0.348583,-0.008225,0.004218,0.937232,1581620673003
0.000072,-0.000037,-0.000064,-0.348578,-0.008236,0.004215,0.937234,1581620673008
0.000079,-0.000038,-0.000107,-0.348598,-0.008245,0.004213,0.937226,1581620673013
0.000082,-0.000042,-0.000155,-0.348615,-0.008241,0.004210,0.937221,1581620673017
0.000084,-0.000047,-0.000206,-0.348653,-0.008240,0.004209,0.937206,1581620673022
0.000084,-0.000052,-0.000262,-0.348701,-0.008238,0.004199,0.937188,1581620673028
-0.000046,-0.000049,-0.000246,-0.348628,-0.008306,0.004478,0.937214,1581620673033
-0.000058,-0.000056,-0.000286,-0.348693,-0.008301,0.004478,0.937190,1581620673038
-0.000074,-0.000064,-0.000337,-0.348764,-0.008291,0.004496,0.937163,1581620673043
-0.000091,-0.000071,-0.000391,-0.348839,-0.008279,0.004488,0.937135,1581620673048
-0.000106,-0.000062,-0.000444,-0.348912,-0.008272,0.004492,0.937108,1581620673053
-0.000123,-0.000057,-0.000498,-0.348989,-0.008268,0.004492,0.937080,1581620673057
-0.000140,-0.000048,-0.000554,-0.349050,-0.008262,0.004495,0.937057,1581620673062
-0.000065,-0.000171,-0.000142,-0.348339,-0.008223,0.004383,0.937322,1581620673067
-0.000069,-0.000160,-0.000157,-0.348390,-0.008223,0.004381,0.937303,1581620673072
-0.000071,-0.000143,-0.000171,-0.348436,-0.008229,0.004374,0.937286,1581620673078
-0.000070,-0.000111,-0.000176,-0.348468,-0.008229,0.004378,0.937274,1581620673082
-0.000069,-0.000079,-0.000181,-0.348498,-0.008237,0.004368,0.937263,1581620673088
-0.000066,-0.000041,-0.000183,-0.348512,-0.008242,0.004364,0.937258,1581620673093
-0.000063,0.000002,-0.000178,-0.348525,-0.008245,0.004355,0.937253,1581620673098
0.000049,0.000246,0.000151,-0.348112,-0.008177,0.004176,0.937408,1581620673103
0.000063,0.000318,0.000187,-0.348097,-0.008169,0.004174,0.937414,1581620673108
0.000072,0.000404,0.000234,-0.348071,-0.008181,0.004184,0.937423,1581620673113
0.000084,0.000493,0.000282,-0.348042,-0.008180,0.004179,0.937434,1581620673118
0.000096,0.000588,0.000334,-0.348004,-0.008183,0.004176,0.937448,1581620673123
