Nest Camera,1581621303.180694,-41.0
Amazon Echo,1581621303.182619,-42.0
Amazon Echo,1581621303.19682,-42.0
Nest Camera,1581621303.210651,-37.0
Amazon Echo,1581621303.242313,-43.0
Amazon Echo,1581621303.257944,-43.0
Amazon Echo,1581621303.320433,-44.0
Amazon Echo,1581621303.343196,-45.0
Amazon Echo,1581621303.423128,-43.0
Amazon Echo,1581621303.489009,-44.0
Amazon Echo,1581621303.502614,-44.0
Nest Camera,1581621303.507454,-41.0
Nest Camera,1581621303.516805,-43.0
Nest Camera,1581621303.516812,-40.0
Nest Camera,1581621303.528888,-40.0
Nest Camera,1581621303.541546,-40.0
Nest Camera,1581621303.543543,-39.0
Nest Camera,1581621303.544584,-40.0
Nest Camera,1581621303.552965,-40.0
Amazon Echo,1581621303.566709,-44.0
Amazon Echo,1581621303.566714,-44.0
Amazon Echo,1581621303.566715,-44.0
Amazon Echo,1581621303.566717,-44.0
Nest Camera,1581621303.569808,-39.0
Nest Camera,1581621303.570639,-39.0
Nest Camera,1581621303.579862,-39.0
Amazon Echo,1581621303.579876,-44.0
Nest Camera,1581621303.593772,-40.0
Nest Camera,1581621303.594582,-40.0
Nest Camera,1581621303.617932,-40.0
Nest Camera,1581621303.646394,-40.0
Nest Camera,1581621303.6464,-40.0
Amazon Echo,1581621303.646402,-44.0
Amazon Echo,1581621303.658817,-44.0
Nest Camera,1581621303.669789,-39.0
Nest Camera,1581621303.669794,-39.0
Nest Camera,1581621303.681227,-43.0
Nest Camera,1581621303.694653,-39.0
Nest Camera,1581621303.694656,-40.0
Nest Camera,1581621303.710598,-39.0
Nest Camera,1581621303.712228,-39.0
Amazon Echo,1581621303.720482,-43.0
Nest Camera,1581621303.734553,-39.0
Nest Camera,1581621303.735208,-40.0
Amazon Echo,1581621303.741318,-44.0
Amazon Echo,1581621303.741319,-43.0
Nest Camera,1581621303.742391,-37.0
Nest Camera,1581621303.754361,-37.0
Nest Camera,1581621303.762953,-40.0
Nest Camera,1581621303.763732,-39.0
Nest Camera,1581621303.787437,-39.0
Nest Camera,1581621303.787852,-256.0
Nest Camera,1581621303.788219,-256.0
Nest Camera,1581621303.788222,-256.0
Nest Camera,1581621303.788625,-256.0
Nest Camera,1581621303.788627,-256.0
Nest Camera,1581621303.788708,-256.0
Nest Camera,1581621303.789007,-41.0
Nest Camera,1581621303.789667,-256.0
Nest Camera,1581621303.789669,-256.0
Nest Camera,1581621303.789772,-256.0
Nest Camera,1581621303.789855,-256.0
Nest Camera,1581621303.790237,-256.0
Nest Camera,1581621303.790353,-256.0
Nest Camera,1581621303.790504,-41.0
Nest Camera,1581621303.791169,-256.0
Nest Camera,1581621303.791262,-256.0
Nest Camera,1581621303.791373,-256.0
Nest Camera,1581621303.791753,-256.0
Nest Camera,1581621303.791755,-41.0
Nest Camera,1581621303.791954,-256.0
Nest Camera,1581621303.792346,-256.0
Nest Camera,1581621303.792348,-256.0
Nest Camera,1581621303.792438,-256.0
Nest Camera,1581621303.792787,-41.0
Nest Camera,1581621303.793573,-256.0
Nest Camera,1581621303.793575,-41.0
Nest Camera,1581621303.794689,-41.0
Nest Camera,1581621303.795857,-256.0
Nest Camera,1581621303.79586,-256.0
Nest Camera,1581621303.796264,-256.0
Nest Camera,1581621303.796266,-256.0
Nest Camera,1581621303.796679,-256.0
Nest Camera,1581621303.796681,-41.0
Nest Camera,1581621303.797379,-256.0
Nest Camera,1581621303.797381,-41.0
Nest Camera,1581621303.799878,-41.0
Nest Camera,1581621303.800286,-256.0
Nest Camera,1581621303.800586,-256.0
Nest Camera,1581621303.800588,-256.0
Nest Camera,1581621303.801038,-41.0
Amazon Echo,1581621303.80104,-44.0
Nest Camera,1581621303.801526,-41.0
Nest Camera,1581621303.804105,-41.0
Nest Camera,1581621303.804386,-41.0
Amazon Echo,1581621303.817901,-43.0
Nest Camera,1581621303.834773,-37.0
Nest Camera,1581621303.834779,-37.0
Nest Camera,1581621303.835574,-37.0
Nest Camera,1581621303.836128,-37.0
Nest Camera,1581621303.836718,-37.0
Nest Camera,1581621303.839477,-37.0
Nest Camera,1581621303.839754,-37.0
Nest Camera,1581621303.875727,-40.0
Nest Camera,1581621303.876594,-40.0
Nest Camera,1581621303.877941,-40.0
Nest Camera,1581621303.879238,-40.0
Nest Camera,1581621303.879638,-256.0
Nest Camera,1581621303.87964,-256.0
Nest Camera,1581621303.880038,-40.0
Amazon Echo,1581621303.880445,-43.0
Nest Camera,1581621303.881591,-40.0
Nest Camera,1581621303.884757,-40.0
Nest Camera,1581621303.891801,-40.0
Nest Camera,1581621303.892067,-40.0
Nest Camera,1581621303.893019,-40.0
Nest Camera,1581621303.893748,-40.0
Nest Camera,1581621303.894602,-40.0
Nest Camera,1581621303.896883,-40.0
Nest Camera,1581621303.897173,-40.0
Amazon Echo,1581621303.898234,-44.0
Nest Camera,1581621303.899402,-40.0
Nest Camera,1581621303.910623,-36.0
Nest Camera,1581621303.912765,-35.0
Nest Camera,1581621303.91749,-40.0
Nest Camera,1581621303.91762,-40.0
Nest Camera,1581621303.917927,-36.0
Nest Camera,1581621303.918536,-36.0
Nest Camera,1581621303.919917,-36.0
Nest Camera,1581621303.920634,-40.0
Nest Camera,1581621303.921327,-256.0
Nest Camera,1581621303.921328,-40.0
Nest Camera,1581621303.927639,-36.0
Nest Camera,1581621303.932829,-36.0
Amazon Echo,1581621303.934704,-43.0
Amazon Echo,1581621303.934959,-43.0
Amazon Echo,1581621303.935447,-43.0
Amazon Echo,1581621303.935448,-43.0
Nest Camera,1581621303.936066,-40.0
Nest Camera,1581621303.936663,-40.0
Nest Camera,1581621303.937035,-40.0
Nest Camera,1581621303.937114,-36.0
Nest Camera,1581621303.940543,-40.0
Nest Camera,1581621303.941979,-40.0
Nest Camera,1581621303.945296,-40.0
Nest Camera,1581621303.947237,-40.0
Nest Camera,1581621303.953086,-40.0
Nest Camera,1581621303.953546,-40.0
Nest Camera,1581621303.953984,-40.0
Nest Camera,1581621303.954279,-40.0
Nest Camera,1581621303.954835,-40.0
Nest Camera,1581621303.955125,-40.0
Nest Camera,1581621303.955545,-40.0
Nest Camera,1581621303.956027,-36.0
Nest Camera,1581621303.956642,-36.0
Nest Camera,1581621303.97511,-36.0
Nest Camera,1581621303.977203,-36.0
Nest Camera,1581621303.98233,-36.0
Nest Camera,1581621303.98756,-40.0
Nest Camera,1581621303.988752,-36.0
Nest Camera,1581621303.989538,-36.0
Nest Camera,1581621303.990602,-36.0
Nest Camera,1581621303.99681,-40.0
Nest Camera,1581621303.999506,-40.0
Vizio SmartTV,1581621304.002752,-44.0
Nest Camera,1581621304.003148,-40.0
Nest Camera,1581621304.003702,-40.0
Nest Camera,1581621304.003975,-40.0
Nest Camera,1581621304.022865,-36.0
Vizio SmartTV,1581621304.029851,-45.0
Nest Camera,1581621304.035081,-36.0
Nest Camera,1581621304.03948,-36.0
Amazon Echo,1581621304.041078,-43.0
Nest Doorbell,1581621304.054884,-38.0
Nest Doorbell,1581621304.05489,-40.0
Nest Doorbell,1581621304.05522,-38.0
Nest Doorbell,1581621304.055223,-40.0
Amazon Echo,1581621304.058966,-43.0
Nest Doorbell,1581621304.090403,-38.0
Nest Doorbell,1581621304.091174,-38.0
Amazon Echo,1581621304.120996,-43.0
Amazon Echo,1581621304.139768,-43.0
Amazon Echo,1581621304.153564,-43.0
Amazon Echo,1581621304.201681,-40.0
Amazon Echo,1581621304.217716,-40.0
Amazon Echo,1581621304.281955,-39.0
Nest Camera,1581621304.284834,-41.0
Nest Camera,1581621304.28515,-41.0
Nest Camera,1581621304.286349,-41.0
Nest Camera,1581621304.288693,-41.0
Nest Camera,1581621304.288731,-41.0
Nest Camera,1581621304.289662,-256.0
Nest Camera,1581621304.289929,-256.0
Nest Camera,1581621304.290194,-39.0
Amazon Echo,1581621304.300014,-39.0
Nest Camera,1581621304.306386,-41.0
Nest Camera,1581621304.306394,-41.0
Nest Camera,1581621304.307781,-41.0
Nest Camera,1581621304.309496,-41.0
Nest Camera,1581621304.309729,-41.0
Nest Camera,1581621304.312423,-41.0
Nest Camera,1581621304.31402,-41.0
Nest Camera,1581621304.326786,-41.0
Nest Camera,1581621304.327757,-36.0
Nest Camera,1581621304.328432,-256.0
Nest Camera,1581621304.328434,-40.0
Nest Camera,1581621304.329439,-256.0
Nest Camera,1581621304.329441,-41.0
Nest Camera,1581621304.330919,-41.0
Nest Camera,1581621304.331475,-256.0
Nest Camera,1581621304.331477,-256.0
Nest Camera,1581621304.33161,-256.0
Nest Camera,1581621304.331763,-256.0
Nest Camera,1581621304.331808,-256.0
Nest Camera,1581621304.332262,-41.0
Nest Camera,1581621304.348225,-36.0
Nest Camera,1581621304.349643,-36.0
Nest Camera,1581621304.355552,-40.0
Nest Camera,1581621304.355746,-40.0
Nest Camera,1581621304.356655,-40.0
Amazon Echo,1581621304.361766,-39.0
Nest Camera,1581621304.363759,-36.0
Nest Camera,1581621304.364272,-36.0
Nest Camera,1581621304.366152,-36.0
Nest Camera,1581621304.366776,-36.0
Nest Camera,1581621304.368811,-40.0
Nest Camera,1581621304.369433,-36.0
Nest Camera,1581621304.369447,-36.0
Nest Camera,1581621304.369449,-36.0
Amazon Echo,1581621304.379586,-39.0
Nest Camera,1581621304.391179,-36.0
Nest Camera,1581621304.39958,-40.0
Nest Camera,1581621304.407706,-40.0
Nest Camera,1581621304.408307,-40.0
Nest Camera,1581621304.409052,-40.0
Nest Camera,1581621304.409299,-38.0
Nest Camera,1581621304.410047,-38.0
Nest Camera,1581621304.411151,-256.0
Nest Camera,1581621304.411155,-37.0
Nest Camera,1581621304.411724,-36.0
Nest Camera,1581621304.415444,-40.0
Nest Camera,1581621304.415877,-40.0
Nest Camera,1581621304.416698,-39.0
Nest Camera,1581621304.417591,-38.0
Nest Camera,1581621304.418024,-38.0
Nest Camera,1581621304.418538,-38.0
Nest Camera,1581621304.421812,-38.0
Nest Camera,1581621304.422622,-38.0
Nest Camera,1581621304.423999,-38.0
Nest Camera,1581621304.435374,-40.0
Nest Camera,1581621304.447422,-35.0
Nest Camera,1581621304.447425,-35.0
Nest Camera,1581621304.447842,-39.0
Nest Camera,1581621304.448461,-256.0
Nest Camera,1581621304.448468,-256.0
Nest Camera,1581621304.448931,-256.0
Nest Camera,1581621304.448935,-256.0
Nest Camera,1581621304.448937,-256.0
Nest Camera,1581621304.449264,-256.0
Nest Camera,1581621304.449493,-39.0
Nest Camera,1581621304.451886,-35.0
Nest Camera,1581621304.454179,-34.0
Nest Camera,1581621304.454808,-39.0
Nest Camera,1581621304.455305,-256.0
Nest Camera,1581621304.455309,-256.0
Nest Camera,1581621304.45531,-256.0
Nest Camera,1581621304.455655,-39.0
Amazon Echo,1581621304.458168,-42.0
Nest Camera,1581621304.45954,-34.0
Nest Camera,1581621304.459756,-39.0
Nest Camera,1581621304.461285,-39.0
Nest Camera,1581621304.462268,-39.0
Nest Camera,1581621304.462694,-39.0
Nest Camera,1581621304.475289,-39.0
Nest Camera,1581621304.476182,-39.0
Nest Camera,1581621304.476815,-39.0
Nest Camera,1581621304.478677,-39.0
Nest Camera,1581621304.479127,-256.0
Nest Camera,1581621304.47913,-256.0
Nest Camera,1581621304.479258,-39.0
Nest Camera,1581621304.480333,-39.0
Nest Camera,1581621304.480339,-39.0
Nest Camera,1581621304.480789,-39.0
Nest Camera,1581621304.48204,-39.0
Nest Camera,1581621304.483509,-34.0
Nest Camera,1581621304.483781,-34.0
Nest Camera,1581621304.484444,-34.0
Nest Camera,1581621304.485047,-34.0
Nest Camera,1581621304.490119,-39.0
Nest Camera,1581621304.49066,-34.0
Nest Camera,1581621304.490821,-34.0
Nest Camera,1581621304.499887,-39.0
Nest Camera,1581621304.503481,-34.0
Nest Camera,1581621304.504239,-256.0
Nest Camera,1581621304.504245,-256.0
Nest Camera,1581621304.5045,-256.0
Nest Camera,1581621304.504504,-256.0
Nest Camera,1581621304.504628,-256.0
Nest Camera,1581621304.504708,-38.0
Nest Camera,1581621304.509412,-256.0
Nest Camera,1581621304.50942,-256.0
Nest Camera,1581621304.509548,-256.0
Nest Camera,1581621304.509695,-256.0
Nest Camera,1581621304.509708,-256.0
Nest Camera,1581621304.51017,-38.0
Nest Camera,1581621304.514849,-256.0
Nest Camera,1581621304.514856,-256.0
Nest Camera,1581621304.514969,-256.0
Nest Camera,1581621304.51518,-256.0
Nest Camera,1581621304.515184,-256.0
Nest Camera,1581621304.515617,-38.0
Nest Camera,1581621304.516583,-256.0
Nest Camera,1581621304.516586,-256.0
Nest Camera,1581621304.516717,-256.0
Nest Camera,1581621304.516879,-256.0
Nest Camera,1581621304.517007,-256.0
Nest Camera,1581621304.517549,-38.0
Nest Camera,1581621304.519395,-33.0
Nest Camera,1581621304.519398,-34.0
Nest Camera,1581621304.520091,-256.0
Nest Camera,1581621304.520093,-256.0
Nest Camera,1581621304.520424,-256.0
Nest Camera,1581621304.520427,-256.0
Nest Camera,1581621304.520869,-256.0
Nest Camera,1581621304.520872,-38.0
Nest Camera,1581621304.521434,-256.0
Nest Camera,1581621304.521437,-256.0
Nest Camera,1581621304.521839,-256.0
Nest Camera,1581621304.521842,-256.0
Nest Camera,1581621304.521977,-256.0
Nest Camera,1581621304.52198,-256.0
Nest Camera,1581621304.522487,-38.0
Amazon Echo,1581621304.522491,-41.0
Nest Camera,1581621304.524207,-256.0
Nest Camera,1581621304.52448,-256.0
Nest Camera,1581621304.524482,-256.0
Nest Camera,1581621304.524878,-256.0
Nest Camera,1581621304.524881,-38.0
Nest Camera,1581621304.525836,-256.0
Nest Camera,1581621304.525837,-256.0
Nest Camera,1581621304.525962,-256.0
Nest Camera,1581621304.526373,-256.0
Nest Camera,1581621304.526375,-38.0
Nest Camera,1581621304.533587,-33.0
Nest Camera,1581621304.535524,-33.0
Nest Camera,1581621304.537526,-256.0
Nest Camera,1581621304.537527,-256.0
Nest Camera,1581621304.537659,-256.0
Nest Camera,1581621304.538096,-256.0
Nest Camera,1581621304.538098,-38.0
Amazon Echo,1581621304.543252,-41.0
Nest Camera,1581621304.572862,-36.0
Nest Camera,1581621304.573287,-36.0
Nest Camera,1581621304.573876,-36.0
Nest Camera,1581621304.587201,-41.0
Nest Camera,1581621304.587411,-41.0
Nest Camera,1581621304.588554,-41.0
Nest Camera,1581621304.590899,-41.0
Nest Camera,1581621304.591188,-41.0
Nest Camera,1581621304.591936,-42.0
Nest Camera,1581621304.592608,-256.0
Nest Camera,1581621304.592876,-256.0
Nest Camera,1581621304.593141,-256.0
Nest Camera,1581621304.593428,-39.0
Nest Camera,1581621304.594184,-256.0
Nest Camera,1581621304.59445,-256.0
Nest Camera,1581621304.594724,-39.0
Amazon Echo,1581621304.601949,-40.0
Nest Camera,1581621304.608647,-42.0
Nest Camera,1581621304.609172,-41.0
Nest Camera,1581621304.610055,-41.0
Nest Camera,1581621304.611079,-41.0
Nest Camera,1581621304.612268,-41.0
Nest Camera,1581621304.612675,-41.0
Nest Camera,1581621304.61316,-41.0
Nest Camera,1581621304.616548,-256.0
Nest Camera,1581621304.616553,-256.0
Nest Camera,1581621304.616966,-256.0
Nest Camera,1581621304.616969,-41.0
Nest Camera,1581621304.617561,-256.0
Nest Camera,1581621304.617726,-256.0
Nest Camera,1581621304.617728,-256.0
Nest Camera,1581621304.618161,-256.0
Nest Camera,1581621304.618455,-256.0
Nest Camera,1581621304.618458,-41.0
Amazon Echo,1581621304.618585,-41.0
Nest Camera,1581621304.619719,-256.0
Nest Camera,1581621304.619721,-256.0
Nest Camera,1581621304.620125,-256.0
Nest Camera,1581621304.620127,-256.0
Nest Camera,1581621304.620537,-256.0
Nest Camera,1581621304.620538,-41.0
Nest Camera,1581621304.621429,-256.0
Nest Camera,1581621304.621431,-256.0
Nest Camera,1581621304.62181,-256.0
Nest Camera,1581621304.621813,-256.0
Nest Camera,1581621304.622234,-41.0
Nest Camera,1581621304.631761,-37.0
Nest Camera,1581621304.632056,-37.0
Amazon Echo,1581621304.634616,-41.0
Amazon Echo,1581621304.63462,-41.0
Amazon Echo,1581621304.634622,-41.0
Nest Camera,1581621304.638122,-41.0
Nest Camera,1581621304.638458,-41.0
Nest Camera,1581621304.639178,-41.0
Nest Camera,1581621304.639473,-41.0
Nest Camera,1581621304.639891,-41.0
Nest Camera,1581621304.640822,-41.0
Nest Camera,1581621304.641262,-256.0
Nest Camera,1581621304.64127,-41.0
Nest Camera,1581621304.641775,-41.0
Nest Camera,1581621304.64451,-37.0
Nest Camera,1581621304.647327,-37.0
Nest Camera,1581621304.654419,-37.0
Nest Camera,1581621304.655002,-37.0
Nest Camera,1581621304.656704,-37.0
Nest Camera,1581621304.65701,-37.0
Nest Camera,1581621304.657086,-37.0
Nest Camera,1581621304.661232,-41.0
Amazon Echo,1581621304.669196,-40.0
Nest Camera,1581621304.671865,-41.0
Nest Camera,1581621304.672766,-41.0
Nest Camera,1581621304.673759,-37.0
Nest Camera,1581621304.674534,-37.0
Nest Camera,1581621304.67519,-41.0
Nest Camera,1581621304.675862,-37.0
Nest Camera,1581621304.676929,-37.0
Nest Camera,1581621304.677543,-41.0
Nest Camera,1581621304.678696,-41.0
Amazon Echo,1581621304.682176,-40.0
Nest Camera,1581621304.682675,-41.0
Nest Camera,1581621304.683143,-41.0
Nest Camera,1581621304.684476,-41.0
Nest Camera,1581621304.687361,-41.0
Nest Camera,1581621304.687632,-41.0
Nest Camera,1581621304.688058,-41.0
Nest Camera,1581621304.688344,-41.0
Nest Camera,1581621304.688748,-41.0
Nest Camera,1581621304.689556,-41.0
Nest Camera,1581621304.689818,-41.0
Nest Camera,1581621304.692075,-41.0
Nest Camera,1581621304.69254,-256.0
Nest Camera,1581621304.692545,-41.0
Nest Camera,1581621304.697088,-37.0
Amazon Echo,1581621304.699905,-39.0
Nest Camera,1581621304.735068,-37.0
Nest Camera,1581621304.73823,-37.0
Nest Camera,1581621304.747164,-42.0
Nest Camera,1581621304.748182,-42.0
Nest Camera,1581621304.748787,-42.0
Amazon Echo,1581621304.761904,-39.0
Amazon Echo,1581621304.76191,-39.0
Amazon Echo,1581621304.781593,-39.0
Nest Camera,1581621304.785006,-38.0
Nest Camera,1581621304.785009,-38.0
Nest Camera,1581621304.787093,-42.0
Nest Camera,1581621304.82239,-37.0
Amazon Echo,1581621304.841482,-38.0
Nest Camera,1581621304.845891,-41.0
Amazon Echo,1581621304.858734,-39.0
Nest Camera,1581621304.889445,-34.0
Amazon Echo,1581621304.921645,-38.0
Amazon Echo,1581621304.940008,-38.0
Nest Camera,1581621304.940787,-34.0
Nest Camera,1581621304.944855,-38.0
Nest Camera,1581621304.947832,-38.0
Nest Camera,1581621304.94964,-38.0
Nest Camera,1581621304.951616,-38.0
Nest Camera,1581621304.951846,-256.0
Nest Camera,1581621304.951848,-38.0
Nest Camera,1581621304.952458,-256.0
Nest Camera,1581621304.95246,-38.0
Nest Camera,1581621304.989849,-34.0
Nest Camera,1581621304.997207,-39.0
Nest Camera,1581621304.997758,-39.0
Nest Camera,1581621304.999073,-39.0
Amazon Echo,1581621305.001746,-39.0
Vizio SmartTV,1581621305.003818,-43.0
Vizio SmartTV,1581621305.003822,-44.0
Vizio SmartTV,1581621305.004228,-44.0
Amazon Echo,1581621305.019996,-39.0
Vizio SmartTV,1581621305.031501,-44.0
Nest Camera,1581621305.03441,-34.0
Nest Camera,1581621305.050817,-38.0
Nest Camera,1581621305.050823,-38.0
Amazon Echo,1581621305.081665,-38.0
Amazon Echo,1581621305.081668,-38.0
Nest Doorbell,1581621305.082338,-37.0
Nest Doorbell,1581621305.08271,-37.0
Nest Doorbell,1581621305.082713,-36.0
Nest Doorbell,1581621305.082848,-37.0
Nest Camera,1581621305.086174,-33.0
Nest Camera,1581621305.087826,-38.0
Nest Doorbell,1581621305.118306,-36.0
Nest Doorbell,1581621305.118589,-37.0
Nest Camera,1581621305.12738,-35.0
SimpliSafe,1581621305.146323,-35.0
Nest Camera,1581621305.147215,-40.0
Nest Camera,1581621305.147629,-40.0
Nest Camera,1581621305.148147,-40.0
Nest Camera,1581621305.148966,-40.0
Nest Camera,1581621305.14995,-40.0
Amazon Echo,1581621305.161928,-37.0
Amazon Echo,1581621305.17863,-37.0
Nest Camera,1581621305.18255,-38.0
Nest Camera,1581621305.185331,-37.0
Nest Camera,1581621305.199936,-41.0
Nest Camera,1581621305.235128,-37.0
Amazon Echo,1581621305.241635,-38.0
Amazon Echo,1581621305.241641,-38.0
Nest Camera,1581621305.254156,-40.0
Amazon Echo,1581621305.258638,-38.0
Nest Camera,1581621305.289511,-36.0
Nest Camera,1581621305.291105,-40.0
Amazon Echo,1581621305.321713,-39.0
Nest Camera,1581621305.329683,-35.0
Amazon Echo,1581621305.34037,-40.0
Amazon Echo,1581621305.370639,-42.0
Nest Camera,1581621305.374134,-39.0
Nest Camera,1581621305.374665,-256.0
Nest Camera,1581621305.374672,-39.0
Amazon Echo,1581621305.401695,-42.0
Nest Camera,1581621305.409986,-34.0
Nest Camera,1581621305.410336,-34.0
Nest Camera,1581621305.412061,-39.0
Amazon Echo,1581621305.420064,-41.0
SimpliSafe,1581621305.431575,-39.0
SimpliSafe,1581621305.431784,-39.0
SimpliSafe,1581621305.432195,-39.0
SimpliSafe,1581621305.432531,-39.0
SimpliSafe,1581621305.432535,-39.0
SimpliSafe,1581621305.433204,-40.0
SimpliSafe,1581621305.433705,-41.0
Nest Camera,1581621305.452484,-36.0
Nest Camera,1581621305.453873,-40.0
Amazon Echo,1581621305.481754,-39.0
Nest Camera,1581621305.492226,-38.0
Amazon Echo,1581621305.501308,-37.0
Nest Camera,1581621305.518054,-43.0
Amazon Echo,1581621305.563105,-37.0
Nest Camera,1581621305.563742,-40.0
Nest Camera,1581621305.564194,-256.0
Nest Camera,1581621305.564198,-40.0
Nest Camera,1581621305.564905,-36.0
Nest Camera,1581621305.574077,-40.0
Nest Camera,1581621305.574494,-40.0
Nest Camera,1581621305.574832,-40.0
Amazon Echo,1581621305.582839,-37.0
Amazon Echo,1581621305.583417,-37.0
Amazon Echo,1581621305.583865,-37.0
Nest Camera,1581621305.585689,-40.0
Nest Camera,1581621305.612905,-37.0
Nest Camera,1581621305.625708,-37.0
Nest Camera,1581621305.628019,-41.0
Nest Camera,1581621305.628717,-41.0
Nest Camera,1581621305.629277,-41.0
Nest Camera,1581621305.63233,-41.0
Nest Camera,1581621305.632615,-39.0
Amazon Echo,1581621305.641797,-39.0
Amazon Echo,1581621305.641803,-39.0
Amazon Echo,1581621305.659504,-39.0
Nest Camera,1581621305.667881,-35.0
Nest Camera,1581621305.676858,-36.0
Nest Camera,1581621305.678188,-36.0
Nest Camera,1581621305.713958,-33.0
Amazon Echo,1581621305.721655,-39.0
Amazon Echo,1581621305.721659,-39.0
Amazon Echo,1581621305.721945,-39.0
Amazon Echo,1581621305.739851,-39.0
Nest Camera,1581621305.751565,-37.0
Nest Camera,1581621305.751923,-37.0
Nest Camera,1581621305.752382,-37.0
Nest Camera,1581621305.75282,-37.0
Amazon Echo,1581621305.753522,-40.0
Nest Camera,1581621305.786657,-31.0
Nest Camera,1581621305.788019,-32.0
Amazon Echo,1581621305.79146,-41.0
Amazon Echo,1581621305.791619,-38.0
Amazon Echo,1581621305.793019,-41.0
Amazon Echo,1581621305.795588,-37.0
Amazon Echo,1581621305.796059,-41.0
Amazon Echo,1581621305.796319,-37.0
Amazon Echo,1581621305.801487,-37.0
Amazon Echo,1581621305.803341,-40.0
Nest Camera,1581621305.819363,-37.0
Nest Camera,1581621305.819806,-37.0
Nest Camera,1581621305.8205,-37.0
Amazon Echo,1581621305.820817,-36.0
Amazon Echo,1581621305.822034,-39.0
Amazon Echo,1581621305.822296,-36.0
Nest Camera,1581621305.823372,-37.0
Amazon Echo,1581621305.830817,-39.0
Amazon Echo,1581621305.83104,-36.0
Amazon Echo,1581621305.831838,-39.0
Amazon Echo,1581621305.832117,-36.0
Amazon Echo,1581621305.832926,-39.0
Amazon Echo,1581621305.832932,-36.0
Amazon Echo,1581621305.833608,-39.0
Amazon Echo,1581621305.833906,-36.0
Amazon Echo,1581621305.833908,-36.0
Amazon Echo,1581621305.83442,-36.0
Amazon Echo,1581621305.834422,-39.0
Amazon Echo,1581621305.83482,-36.0
Amazon Echo,1581621305.837658,-39.0
Amazon Echo,1581621305.83792,-39.0
Nest Camera,1581621305.838783,-33.0
Nest Camera,1581621305.859394,-33.0
Nest Camera,1581621305.871299,-38.0
Amazon Echo,1581621305.881715,-36.0
Amazon Echo,1581621305.881718,-35.0
Amazon Echo,1581621305.881719,-36.0
Amazon Echo,1581621305.88172,-36.0
