0.000000,0.000000,0.000000,-0.353077,-0.037129,-0.011438,0.934787,1581620998995
0.000000,0.000000,0.000000,-0.348805,-0.036135,-0.013914,0.936395,1581620999001
0.000000,0.000000,0.000000,-0.348742,-0.036197,-0.013934,0.936416,1581620999003
-0.000023,0.000046,-0.000053,-0.352988,-0.036915,-0.011762,0.934825,1581620999008
-0.000015,0.000054,-0.000091,-0.352921,-0.037012,-0.011798,0.934846,1581620999013
-0.000014,0.000066,-0.000124,-0.352880,-0.037116,-0.011845,0.934857,1581620999018
-0.000011,0.000079,-0.000165,-0.352859,-0.037230,-0.011884,0.934860,1581620999023
-0.000006,0.000089,-0.000210,-0.352841,-0.037346,-0.011903,0.934862,1581620999028
0.000000,0.000098,-0.000262,-0.352842,-0.037463,-0.011945,0.934856,1581620999033
0.000008,0.000106,-0.000319,-0.352854,-0.037577,-0.011974,0.934847,1581620999038
-0.001852,-0.000837,-0.001485,-0.354221,-0.038232,-0.010590,0.934320,1581620999043
-0.001984,-0.000904,-0.001627,-0.354244,-0.038333,-0.010621,0.934307,1581620999048
-0.002115,-0.000974,-0.001773,-0.354278,-0.038444,-0.010649,0.934289,1581620999053
-0.002249,-0.001036,-0.001917,-0.354295,-0.038540,-0.010682,0.934278,1581620999058
-0.002382,-0.001100,-0.002064,-0.354338,-0.038632,-0.010714,0.934258,1581620999063
-0.002515,-0.001162,-0.002212,-0.354364,-0.038711,-0.010735,0.934244,1581620999068
-0.000100,-0.000247,0.000257,-0.343404,-0.035829,-0.018682,0.938318,1581620999073
-0.000076,-0.000234,0.000327,-0.343437,-0.035888,-0.018712,0.938303,1581620999078
-0.000042,-0.000224,0.000394,-0.343455,-0.035929,-0.018741,0.938294,1581620999083
-0.000008,-0.000210,0.000470,-0.343461,-0.035942,-0.018758,0.938291,1581620999089
0.000025,-0.000184,0.000560,-0.343469,-0.035945,-0.018773,0.938288,1581620999093
0.000060,-0.000155,0.000656,-0.343459,-0.035923,-0.018781,0.938292,1581620999098
0.000096,-0.000119,0.000762,-0.343446,-0.035887,-0.018790,0.938298,1581620999103
0.000312,0.000164,0.000510,-0.345471,-0.034812,-0.021647,0.937534,1581620999108
0.000385,0.000234,0.000604,-0.345446,-0.034741,-0.021656,0.937545,1581620999113
0.000462,0.000312,0.000705,-0.345393,-0.034672,-0.021672,0.937567,1581620999118
0.000547,0.000387,0.000797,-0.345345,-0.034582,-0.021686,0.937588,1581620999123
0.000635,0.000473,0.000906,-0.345280,-0.034499,-0.021702,0.937614,1581620999128
0.000729,0.000565,0.001021,-0.345223,-0.034414,-0.021710,0.937638,1581620999133
